sample success SP-Score Modeler SPFN SPFP Compression Compression TC s h:m:s max_rss max_vms max_uss max_pss io_in io_out mean_load cpu_time
aadh_100_0 1 0.8405196761438524 0.8403614457831325 0.15948032385614763 0.15963855421686746 (naive) 1.0092250922509225 0.4467120181405896 382.3732 0:06:22 6718.29 123543.38 6331.14 6461.93 1.99 3.71 191.69 830.38
hormone_rec_20_2 1 0.6496116948378254 0.6177237185056472 0.35038830516217456 0.3822762814943528 (naive) 0.9935064935064936 0.36298932384341637 428.3854 0:07:08 5751.02 123600.17 5720.05 5726.91 1.99 3.45 206.99 964.34
tgfb_1000_3 1 0.8590717299578059 0.8977072310405644 0.1409282700421941 0.10229276895943562 (naive) 1.0932203389830508 0.48717948717948717 154.6929 0:02:34 6529.88 123601.42 6141.91 6236.02 1.99 4.97 124.73 249.76
hr_20_2 1 0.9442857142857143 0.969208211143695 0.055714285714285716 0.030791788856304958 (naive) 1.048780487804878 0.8607594936708861 210.9819 0:03:30 5305.66 123601.73 4917.39 5044.41 1.99 3.44 180.12 465.03
phc_20_3 1 0.8513666352497644 0.8514468847205203 0.14863336475023559 0.14855311527947967 (naive) 1.005586592178771 0.6201117318435754 323.0485 0:05:23 5551.87 123536.15 5163.35 5288.82 1.99 3.45 198.73 716.67
flav_500_3 1 0.8696039163328882 0.8731009830205541 0.13039608366711175 0.12689901697944594 (naive) 1.0273224043715847 0.6857142857142857 172.3828 0:02:52 6624.19 123730.91 6236.46 6421.61 1.99 4.76 200.69 392.92
myb_DNA-binding_200_0 1 0.9318637274549099 0.9207920792079208 0.06813627254509014 0.07920792079207917 (naive) 1.0 0.75 130.7654 0:02:10 5466.23 123599.50 5440.39 5446.59 1.99 3.65 132.27 274.18
tRNA-synt_2b_500_0 1 0.5389025389025389 0.5077160493827161 0.4610974610974611 0.4922839506172839 (naive) 0.8972162740899358 0.24127906976744187 228.8610 0:03:48 7372.28 123537.88 6984.48 7079.66 1.99 5.18 155.35 399.33
cah_200_1 1 0.8860103626943006 0.8890814558058926 0.11398963730569944 0.1109185441941074 (naive) 1.017921146953405 0.6937269372693727 232.2231 0:03:52 6723.40 123607.20 6334.65 6429.52 1.99 5.12 189.51 479.06
ldh_200_3 1 0.8767644262414979 0.8675954405645016 0.12323557375850214 0.13240455943549845 (naive) 0.9973045822102425 0.5837837837837838 212.8272 0:03:32 6231.55 123607.37 6205.98 6212.22 1.99 3.84 175.78 482.48
