sample success SP-Score Modeler SPFN SPFP Compression Compression TC s h:m:s max_rss max_vms max_uss max_pss io_in io_out mean_load cpu_time
ghf5_50_1 1 0.5535933284277655 0.5385349558577905 0.44640667157223446 0.46146504414220946 (naive) 1.0191489361702128 0.2133676092544987 372.9866 0:06:12 8110.29 123655.53 7764.85 7848.27 1.99 5.43 186.62 800.39
subt_100_1 1 0.7630560928433269 0.7685243164266333 0.23694390715667313 0.23147568357336668 (naive) 1.0579710144927537 0.35459183673469385 339.6197 0:05:39 8490.09 123527.55 8165.01 8316.40 1.99 5.68 181.35 676.50
ghf10_100_3 1 0.9123693966970003 0.9096102150537635 0.08763060330299965 0.0903897849462365 (naive) 1.0 0.7523219814241486 310.1546 0:05:10 8128.20 123461.04 7783.57 7944.35 1.99 5.66 177.73 665.89
biotin_lipoyl_100_3 1 0.9594510293200249 0.9429797670141018 0.040548970679975094 0.0570202329858982 (naive) 0.9553571428571429 0.8117647058823529 201.0620 0:03:21 6505.58 123523.52 6163.20 6273.58 1.99 5.49 126.63 345.58
sdr_200_1 1 0.7848429651708341 0.7728137398771673 0.21515703482916593 0.22718626012283272 (naive) 1.0387811634349031 0.2744479495268139 235.0721 0:03:55 7139.70 123527.67 7112.89 7119.59 1.99 5.89 188.04 527.33
int_20_2 1 0.24665924276169265 0.3812392426850258 0.7533407572383073 0.6187607573149743 (naive) 1.812785388127854 0.09405940594059406 364.0856 0:06:04 7099.64 123535.72 6754.96 6838.91 1.99 5.06 192.06 755.63
DMRL_synthase_20_2 1 0.9180887372013652 0.8913187541418157 0.08191126279863481 0.10868124585818428 (naive) 0.9560439560439561 0.7218934911242604 356.1870 0:05:56 6874.93 111325.52 6529.96 6693.84 189.99 5.20 169.31 607.40
msb_50_2 1 0.9064885496183206 0.8861940298507462 0.0935114503816794 0.11380597014925375 (naive) 1.0 0.6689655172413793 233.3925 0:03:53 6675.55 123462.04 6331.48 6414.65 1.99 5.31 175.81 499.90
tms_20_0 1 0.9333588663347376 0.9297977871041587 0.06664113366526236 0.07020221289584128 (naive) 1.0028011204481793 0.7964912280701755 481.6957 0:08:01 7878.02 123650.16 7836.96 7844.28 49.99 5.34 191.69 938.24
serpin_1000_0 1 0.9512774806892454 0.9472438615521152 0.04872251931075455 0.05275613844788485 (naive) 1.0047961630695443 0.8165829145728644 407.2015 0:06:47 8973.21 123528.89 8938.55 8944.95 1.97 9.68 165.04 711.18
ldh_50_1 1 0.8801287208366855 0.8704205996166504 0.11987127916331453 0.12957940038334959 (naive) 1.005390835579515 0.581081081081081 347.6513 0:05:47 7014.22 111458.44 6669.07 6752.62 689.99 5.17 155.44 545.28
cryst_200_3 1 0.9313365357445607 0.9305477131564088 0.06866346425543934 0.06945228684359117 (naive) 1.0052083333333333 0.7348066298342542 211.6551 0:03:31 6586.53 111008.81 6241.90 6351.84 145.99 5.71 124.95 269.57
msb_500_3 1 0.8215648854961832 0.8316162266580811 0.17843511450381677 0.1683837733419189 (naive) 1.0253164556962024 0.5172413793103449 172.7119 0:02:52 6684.15 123599.86 6340.91 6453.41 1.98 6.62 163.53 332.79
blmb_100_1 1 0.6734028683181226 0.6863787375415282 0.32659713168187743 0.3136212624584718 (naive) 0.9854651162790697 0.33090909090909093 258.9543 0:04:18 7253.24 123527.55 6908.75 6994.08 1.99 5.78 150.59 467.33
hormone_rec_200_0 1 0.7185929648241206 0.7218907755851308 0.2814070351758794 0.2781092244148692 (naive) 1.0551948051948052 0.47330960854092524 228.1773 0:03:48 7316.68 123525.97 6972.55 7094.26 1.99 5.72 143.27 392.78
annexin_200_2 1 0.9585360693886186 0.9626088803909072 0.04146393061138143 0.037391119609092804 (naive) 1.0092879256965945 0.9308176100628931 185.7835 0:03:05 6501.79 123591.83 6156.96 6245.97 1.99 5.62 143.08 345.19
oxidored_q6_100_0 1 0.9290697674418604 0.9422169811320755 0.07093023255813957 0.057783018867924474 (naive) 1.0175438596491229 0.8458646616541353 248.0708 0:04:08 6801.23 123590.29 6457.15 6570.93 1.99 5.43 161.48 487.90
mofe_200_1 1 0.7961237980769231 0.8166127292340885 0.20387620192307687 0.18338727076591155 (naive) 1.0541871921182266 0.5811320754716981 331.1142 0:05:31 9370.60 123468.90 9025.20 9189.21 1.99 6.08 174.83 614.42
Ald_Xan_dh_2_50_0 1 0.3083927900863688 0.5234225621414914 0.6916072099136312 0.4765774378585086 (naive) 1.8135593220338984 0.12740384615384615 370.9705 0:06:10 7024.37 111502.04 6678.70 6789.84 209.99 5.45 171.79 642.08
rvp_500_3 1 0.6677943166441137 0.844311377245509 0.3322056833558863 0.15568862275449102 (naive) 1.5454545454545454 0.16216216216216217 166.9745 0:02:46 6606.18 123526.14 6261.23 6344.30 1.99 5.93 121.10 276.61
asp_50_1 1 0.889872806311383 0.8901594459655339 0.11012719368861701 0.10984055403446613 (naive) 1.0157894736842106 0.6657754010695187 374.3800 0:06:14 8562.31 123591.53 8217.11 8301.13 1.99 5.45 181.72 745.20
zf-CCHH_500_3 1 0.9432750624331074 0.9389204545454546 0.056724937566892564 0.061079545454545414 (naive) 1.1025641025641026 0.7428571428571429 150.0496 0:02:30 6343.45 123528.72 5999.15 6109.36 1.98 5.72 150.33 293.41
p450_200_0 1 0.5656179313181164 0.6665535792177579 0.43438206868188356 0.33344642078224207 (naive) 1.78125 0.0 314.5133 0:05:14 9519.14 123533.00 9173.89 9337.76 1.99 6.86 164.12 587.84
icd_1000_3 1 0.9227206946454414 0.9310747663551402 0.07727930535455863 0.0689252336448598 (naive) 1.0184757505773672 0.8099173553719008 410.6779 0:06:50 9109.68 123658.47 8765.08 8875.14 1.97 10.34 164.00 731.12
mofe_200_2 1 0.7321213942307693 0.7583255524431995 0.2678786057692307 0.24167444755680045 (naive) 1.0558292282430213 0.5283018867924528 343.2617 0:05:43 9517.21 123529.55 9172.75 9282.53 61.99 6.05 145.53 513.95
mofe_50_2 1 0.7483473557692307 0.7490225563909775 0.2516526442307693 0.2509774436090225 (naive) 0.9737274220032841 0.5150943396226415 466.7001 0:07:46 9723.51 114178.50 9395.68 9551.63 509.99 5.56 178.77 835.39
cryst_200_2 1 0.8027691438259396 0.9323925172300623 0.19723085617406044 0.06760748276993767 (naive) 1.4270833333333333 0.34806629834254144 187.4679 0:03:07 6570.49 123526.05 6241.65 6397.50 1.99 5.69 147.88 328.75
tgfb_20_1 1 0.8793248945147679 0.8719665271966527 0.12067510548523208 0.12803347280334731 (naive) 0.9915254237288136 0.5555555555555556 284.5211 0:04:44 6639.31 123596.94 6294.14 6403.67 1.99 5.24 163.99 523.38
gluts_500_3 1 0.9138947368421053 0.9132698679850628 0.08610526315789468 0.08673013201493718 (naive) 1.0170212765957447 0.721030042918455 190.6677 0:03:10 6691.09 123661.13 6348.71 6512.38 1.98 6.20 140.91 308.19
HMG_box_50_2 1 0.9589235127478754 0.9535211267605633 0.04107648725212465 0.04647887323943667 (naive) 1.0112359550561798 0.8024691358024691 209.7779 0:03:29 6504.78 123464.70 6159.98 6270.04 1.99 5.33 156.74 413.05
GEL_500_1 1 0.6497512437810945 0.6629441624365482 0.3502487562189055 0.3370558375634518 (naive) 1.0533333333333332 0.3082191780821918 169.0707 0:02:49 6530.12 123592.86 6188.59 6299.54 1.98 6.44 103.48 220.02
Acetyltransf_20_0 1 0.6633712308452793 0.64272030651341 0.33662876915472073 0.35727969348659006 (naive) 0.9606986899563319 0.25396825396825395 334.3165 0:05:34 6589.23 123660.99 6258.34 6414.81 1.99 5.26 179.56 702.72
blmb_50_2 1 0.6470013037809648 0.6521024967148489 0.35299869621903524 0.3478975032851511 (naive) 0.9680232558139535 0.32 318.1929 0:05:18 7287.40 123526.04 6943.08 7052.97 1.99 5.48 176.14 626.99
ltn_20_1 1 0.9422318879978252 0.9355557055131926 0.0577681120021748 0.06444429448680744 (naive) 0.9786476868327402 0.758893280632411 395.9899 0:06:35 7520.67 123654.03 7199.71 7351.13 1.99 5.18 192.04 861.73
kunitz_500_3 1 0.9928712871287129 0.9928712871287129 0.007128712871287135 0.007128712871287135 (naive) 1.0 0.9666666666666667 161.5962 0:02:41 6437.40 123594.38 6093.15 6203.95 1.98 6.06 107.32 224.98
cah_50_3 1 0.8264248704663213 0.8274967574578469 0.1735751295336787 0.1725032425421531 (naive) 1.025089605734767 0.5719557195571956 324.5623 0:05:24 7669.74 112147.64 7326.17 7436.71 277.99 5.20 171.42 557.18
OTCace_100_1 1 0.9368770764119602 0.9501347708894878 0.06312292358803984 0.049865229110512166 (naive) 1.0257142857142858 0.8308605341246291 277.2480 0:04:37 7003.01 123597.02 6658.34 6769.07 1.99 5.60 174.99 570.06
lyase_1_50_3 1 0.7474074074074074 0.7537350597609562 0.2525925925925926 0.24626494023904377 (naive) 1.00587084148728 0.5506958250497018 436.1942 0:07:16 8338.58 112857.07 7993.87 8100.12 605.99 5.63 167.16 730.07
kunitz_200_2 1 0.9857425742574257 0.989268680445151 0.01425742574257427 0.010731319554848961 (naive) 1.015625 0.9333333333333333 165.2225 0:02:45 6437.88 123525.98 6094.84 6204.65 1.99 5.80 116.52 288.28
rrm_50_2 1 0.7787120734356388 0.750118123523456 0.22128792656436125 0.24988187647654403 (naive) 0.9044585987261147 0.18018018018018017 218.3499 0:03:38 6506.18 123462.00 6161.66 6244.79 1.99 5.65 157.82 450.36
tim_1000_0 1 0.9770218925275919 0.9778180172023541 0.022978107472408138 0.02218198279764594 (naive) 1.0076923076923077 0.915057915057915 288.2922 0:04:48 7710.40 123524.20 7364.91 7470.66 21.97 8.86 134.80 405.73
proteasome_20_3 1 0.6969939421648188 0.6600757712430092 0.3030060578351812 0.3399242287569908 (naive) 0.9805825242718447 0.12413793103448276 395.6874 0:06:35 7381.57 123651.52 7341.67 7348.03 1.99 5.18 198.33 863.62
sodfe_200_1 1 0.9147534813699661 0.9026926648096565 0.08524651863003385 0.09730733519034351 (naive) 0.9908675799086758 0.6602870813397129 185.8767 0:03:05 6580.55 123526.21 6237.18 6347.01 1.99 5.64 146.15 351.71
cytb_50_0 1 0.7693588676103247 0.791095890410959 0.23064113238967532 0.20890410958904104 (naive) 1.06 0.44565217391304346 226.3603 0:03:46 6530.34 123597.11 6185.49 6268.70 1.99 5.13 164.21 457.69
adh_500_0 1 0.9444295302013422 0.9528710725893824 0.05557046979865776 0.04712892741061758 (naive) 1.0213333333333334 0.8693333333333333 197.6554 0:03:17 6912.30 123656.79 6567.41 6652.79 1.98 6.82 113.34 306.39
OTCace_100_0 1 0.9372093023255814 0.939081225033289 0.06279069767441858 0.06091877496671105 (naive) 1.002857142857143 0.827893175074184 265.4896 0:04:25 7005.13 123523.57 6672.62 6751.62 1.99 5.58 175.62 576.70
oxidored_q6_20_2 1 0.9251937984496124 0.9287937743190662 0.07480620155038764 0.07120622568093382 (naive) 1.0035087719298246 0.8007518796992481 400.6093 0:06:40 6834.83 123526.00 6498.40 6654.52 1.99 5.12 184.55 814.80
kringle_50_2 1 0.8934280639431617 0.8861874559548978 0.10657193605683835 0.11381254404510222 (naive) 1.05 0.6629213483146067 211.2404 0:03:31 6524.09 123655.66 6191.98 6297.33 1.99 5.34 148.69 378.33
subt_20_0 1 0.5816523901630285 0.5831832663803851 0.4183476098369715 0.4168167336196149 (naive) 1.2198067632850242 0.03826530612244898 537.6684 0:08:57 8036.28 112552.15 7691.27 7774.49 497.99 5.38 194.02 1043.81
oxidored_q6_20_0 1 0.8271317829457364 0.9735401459854015 0.17286821705426358 0.026459854014598494 (naive) 1.343859649122807 0.5714285714285714 383.9448 0:06:23 6775.55 123525.09 6445.63 6597.79 1.99 5.54 202.93 861.65
p450_100_3 1 0.5790252930289944 0.5971750933152359 0.4209747069710056 0.4028249066847641 (naive) 1.08203125 0.30861723446893785 412.5978 0:06:52 9571.80 114041.50 9544.29 9551.51 57.99 5.84 216.18 893.31
lyase_1_1000_1 1 0.745679012345679 0.7559449311639549 0.254320987654321 0.2440550688360451 (naive) 1.0215264187866928 0.5487077534791253 447.9933 0:07:27 8459.79 123661.02 8115.27 8232.53 169.97 10.00 166.17 759.46
adh_1000_0 1 0.9653691275167785 0.9718918918918918 0.0346308724832215 0.028108108108108154 (naive) 1.0186666666666666 0.9173333333333333 219.8120 0:03:39 6910.99 123592.66 6565.69 6649.33 1.96 8.18 131.14 321.72
OTCace_200_2 1 0.9019933554817275 0.9190927555856466 0.09800664451827246 0.08090724441435337 (naive) 1.0314285714285714 0.7685459940652819 248.1369 0:04:08 7028.66 111349.31 6704.90 6809.73 13.99 5.59 134.47 338.64
cyclo_500_2 1 0.8816889632107023 0.8932655654383735 0.11831103678929766 0.10673443456162646 (naive) 1.0147783251231528 0.7195767195767195 201.8552 0:03:21 7057.89 123535.65 6712.00 6825.01 1.98 7.22 172.16 410.63
tgfb_50_3 1 0.8962025316455696 0.8913134704154427 0.10379746835443038 0.10868652958455727 (naive) 1.0 0.5470085470085471 219.1016 0:03:39 6607.18 123654.27 6263.25 6377.89 1.99 5.30 167.21 445.15
aat_50_1 1 0.6345905299024791 0.6194872971267993 0.3654094700975209 0.3805127028732007 (naive) 0.9831932773109243 0.1729490022172949 388.4764 0:06:28 8989.03 123533.02 8644.98 8755.22 1.99 5.61 188.60 803.35
OTCace_200_3 1 0.9501661129568106 0.9568417530946804 0.04983388704318936 0.04315824690531955 (naive) 1.0114285714285713 0.8664688427299704 231.7206 0:03:51 7022.87 123532.89 6677.89 6788.08 1.99 5.73 167.09 445.60
annexin_100_1 1 0.9834990480220013 0.9872584412826503 0.016500951977998723 0.012741558717349721 (naive) 1.0092879256965945 0.9528301886792453 207.8542 0:03:27 6511.76 123724.86 6167.14 6255.29 1.99 5.53 164.40 411.34
mmp_20_1 1 0.962589323245061 0.960973562736047 0.03741067675493903 0.03902643726395305 (naive) 1.0 0.893491124260355 321.8901 0:05:21 6903.52 123463.63 6558.83 6642.00 1.99 5.63 193.04 701.59
Ald_Xan_dh_2_100_0 1 0.8275441231693579 0.8401639344262295 0.17245587683064212 0.1598360655737705 (naive) 1.038418079096045 0.6117788461538461 254.9360 0:04:14 6881.17 123596.88 6536.12 6651.21 1.99 5.64 160.40 499.39
Acetyltransf_100_1 1 0.634206623826001 0.6162343900096061 0.365793376173999 0.3837656099903939 (naive) 0.9694323144104804 0.2698412698412698 213.4233 0:03:33 6559.76 123533.21 6215.41 6315.38 1.99 5.61 161.11 400.03
HMG_box_20_2 1 0.8711048158640227 0.8686440677966102 0.12889518413597734 0.1313559322033898 (naive) 1.0112359550561798 0.6296296296296297 257.2944 0:04:17 6502.44 123532.98 6158.18 6322.52 1.99 5.24 157.73 466.03
serpin_500_1 1 0.9471182412358883 0.9447792156475353 0.05288175876411172 0.05522078435246469 (naive) 1.0095923261390887 0.821608040201005 384.0554 0:06:24 9153.07 123597.02 8807.71 8917.94 1.98 7.96 167.08 659.06
flav_50_0 1 0.7992879394748553 0.8068283917340521 0.20071206052514468 0.19317160826594792 (naive) 1.0273224043715847 0.4857142857142857 277.3478 0:04:37 6831.68 111283.34 6487.67 6570.96 113.99 5.39 146.77 408.02
uce_200_3 1 0.9191919191919192 0.9272811486799444 0.08080808080808077 0.07271885132005562 (naive) 1.048913043478261 0.5903614457831325 196.8465 0:03:16 6902.39 123589.96 6560.04 6672.11 1.99 5.87 124.35 316.08
rrm_50_0 1 0.7468993062854741 0.7300684931506849 0.2531006937145259 0.2699315068493151 (naive) 0.9363057324840764 0.16216216216216217 220.2570 0:03:40 6508.83 123526.06 6164.99 6277.28 1.99 5.22 150.49 411.85
kunitz_500_1 1 0.9857425742574257 0.9857425742574257 0.01425742574257427 0.01425742574257427 (naive) 1.0 0.9333333333333333 159.0262 0:02:39 6442.00 123654.22 6097.81 6210.40 1.98 6.11 109.35 231.16
Ald_Xan_dh_2_50_1 1 0.17536612842658655 0.19452254503800895 0.8246338715734134 0.8054774549619911 (naive) 1.2090395480225988 0.02403846153846154 356.5844 0:05:56 6991.93 123532.99 6647.57 6777.76 1.99 5.27 193.19 775.31
lyase_1_200_0 1 0.7469135802469136 0.7532370517928287 0.25308641975308643 0.24676294820717126 (naive) 1.0117416829745598 0.5526838966202783 280.9602 0:04:40 8291.61 123591.57 8254.17 8261.48 1.99 6.92 161.26 489.74
cah_500_3 1 0.8873056994818653 0.8946451893774489 0.11269430051813467 0.10535481062255114 (naive) 1.021505376344086 0.6937269372693727 237.5389 0:03:57 7670.23 123530.44 7324.98 7408.46 1.98 7.77 165.41 415.41
sdr_50_3 1 0.7829110779930452 0.7634425964798967 0.21708892200695484 0.23655740352010335 (naive) 1.0221606648199446 0.3028391167192429 348.7300 0:05:48 7136.14 111627.97 6790.87 6954.73 165.99 5.50 155.01 542.46
il8_500_3 1 0.8598474145238768 0.8545352429092952 0.1401525854761232 0.14546475709070483 (naive) 0.9753086419753086 0.5714285714285714 162.6573 0:02:42 6474.55 123663.94 6130.64 6218.44 1.98 6.44 111.87 236.97
tim_20_0 1 0.9117061697123213 0.9094026349034471 0.08829383028767868 0.09059736509655292 (naive) 1.0038461538461538 0.7799227799227799 403.8871 0:06:43 7626.32 123527.77 7281.18 7364.80 1.99 5.41 185.81 829.64
rub_1000_3 1 0.9918367346938776 0.9918367346938776 0.008163265306122436 0.008163265306122436 (naive) 1.0 0.9629629629629629 164.3161 0:02:44 6414.32 123528.76 6087.43 6243.51 1.97 6.72 119.49 242.70
phc_500_0 1 0.9154571159283694 0.939998064453692 0.08454288407163058 0.06000193554630795 (naive) 1.0558659217877095 0.6871508379888268 205.7123 0:03:25 6517.21 110962.38 6173.53 6258.32 109.99 5.96 115.56 242.67
icd_1000_2 1 0.9149059334298119 0.921037296037296 0.08509406657018814 0.078962703962704 (naive) 1.0184757505773672 0.7878787878787878 422.8261 0:07:02 9099.14 123590.15 8761.66 8875.53 1.97 9.32 166.23 732.25
rrm_1000_3 1 0.846261649498984 0.8281560721387917 0.15373835050101603 0.17184392786120828 (naive) 0.9554140127388535 0.17117117117117117 189.4674 0:03:09 6589.18 110895.05 6244.29 6327.69 173.96 7.68 95.92 186.54
ghf10_200_1 1 0.8725985844287159 0.8896907216494845 0.12740141557128415 0.11030927835051552 (naive) 1.065934065934066 0.7244582043343654 266.8130 0:04:26 7920.28 123596.87 7575.15 7658.56 1.99 6.83 175.55 523.81
cryst_500_2 1 0.922576999152303 0.9202367531003383 0.07742300084769704 0.07976324689966174 (naive) 1.0 0.712707182320442 178.7924 0:02:58 6612.55 123592.97 6268.40 6378.94 1.98 6.40 134.92 290.24
rrm_1000_2 1 0.8435288346997407 0.8240125949756999 0.15647116530025929 0.1759874050243001 (naive) 0.9745222929936306 0.17117117117117117 175.3196 0:02:55 6244.14 123594.48 5899.28 6062.73 1.96 7.57 130.17 268.94
blmb_200_3 1 0.6342894393741851 0.6648445507345405 0.36571056062581486 0.3351554492654595 (naive) 0.9941860465116279 0.29818181818181816 253.9047 0:04:13 7273.95 123586.10 7033.44 7133.41 77.99 5.79 128.80 340.84
proteasome_200_2 1 0.8376576370632834 0.8220294623495102 0.16234236293671656 0.17797053765048976 (naive) 0.9967637540453075 0.2620689655172414 225.2927 0:03:45 7193.71 123654.01 6850.59 7013.96 1.99 5.79 149.42 391.30
hpr_1000_3 1 0.993006993006993 0.993006993006993 0.006993006993006978 0.006993006993006978 (naive) 1.0 0.9772727272727273 210.5941 0:03:30 6649.21 123656.31 6304.71 6468.23 53.97 6.73 107.66 240.76
kringle_200_1 1 0.9548845470692717 0.9458128078817734 0.04511545293072827 0.054187192118226646 (naive) 1.02 0.8089887640449438 174.1969 0:02:54 6509.07 123526.23 6165.08 6277.83 1.99 5.67 143.04 301.65
HMG_box_200_1 1 0.9674220963172805 0.9619718309859155 0.03257790368271951 0.038028169014084456 (naive) 1.0112359550561798 0.8395061728395061 197.1572 0:03:17 6470.55 123523.64 6127.62 6290.86 61.99 5.47 90.66 189.87
ghf10_20_1 1 0.723963599595551 0.7220168067226891 0.276036400404449 0.2779831932773109 (naive) 1.0 0.5263157894736842 508.4635 0:08:28 7863.88 112323.45 7518.32 7628.22 145.99 5.17 180.31 918.22
proteasome_200_0 1 0.8077113574884749 0.7976521935435322 0.1922886425115251 0.20234780645646777 (naive) 1.0485436893203883 0.20689655172413793 212.3292 0:03:32 7179.32 123782.10 6835.36 6931.87 1.99 5.55 173.84 442.84
sodfe_20_1 1 0.8293187805796011 0.8279165883900056 0.17068121942039893 0.1720834116099944 (naive) 1.0593607305936072 0.45933014354066987 336.1219 0:05:36 6701.60 123591.66 6356.88 6456.14 1.99 5.16 185.07 694.64
cytb_500_2 1 0.8084929225645295 0.8228813559322034 0.19150707743547046 0.17711864406779665 (naive) 1.06 0.5217391304347826 181.5326 0:03:01 6638.12 123530.44 6293.49 6377.99 1.98 6.58 136.82 295.35
rvp_200_0 1 0.7070365358592693 0.7046527309507754 0.2929634641407307 0.2953472690492246 (naive) 1.0454545454545454 0.2882882882882883 176.0116 0:02:56 6574.52 123596.94 6230.21 6315.54 1.99 5.58 171.88 393.47
KAS_20_1 1 0.5009431984908824 0.6620498614958449 0.4990568015091176 0.3379501385041551 (naive) 1.4059405940594059 0.2725 478.9615 0:07:58 7487.02 123525.99 7141.52 7248.30 1.99 5.34 215.10 1103.86
KAS_500_2 1 0.8006707189268497 0.8679845489661441 0.1993292810731503 0.13201545103385592 (naive) 1.1287128712871286 0.6175 226.6052 0:03:46 7522.65 123590.22 7178.13 7343.80 1.99 7.38 141.54 363.36
sdr_500_1 1 0.8360103769939835 0.820654529692241 0.1639896230060165 0.17934547030775905 (naive) 1.0498614958448753 0.4037854889589905 214.3775 0:03:34 7164.54 123656.96 6819.19 6902.55 1.98 6.74 140.28 380.17
phc_100_3 1 0.8924599434495759 0.9091694671147383 0.10754005655042409 0.09083053288526166 (naive) 1.0446927374301676 0.659217877094972 222.8799 0:03:42 6575.14 123463.74 6230.53 6313.87 1.99 5.31 140.13 402.51
peroxidase_500_2 1 0.7148387096774194 0.7560559535994541 0.28516129032258064 0.2439440464005459 (naive) 1.0887728459530026 0.38968481375358166 274.0471 0:04:34 7868.16 123656.75 7523.42 7606.69 1.98 8.34 150.86 474.04
OTCace_100_2 1 0.9312292358803986 0.9437710437710438 0.06877076411960137 0.056228956228956184 (naive) 1.0285714285714285 0.8249258160237388 318.5566 0:05:18 7005.05 123660.95 6866.22 6873.49 529.99 5.55 141.61 465.38
mofe_500_1 1 0.7542067307692307 0.7867105469362169 0.24579326923076927 0.2132894530637831 (naive) 1.0788177339901477 0.5679245283018868 394.3221 0:06:34 9749.85 123663.64 9703.20 9710.42 1.98 8.42 177.87 737.96
tRNA-synt_2b_200_1 1 0.475020475020475 0.4496124031007752 0.524979524979525 0.5503875968992248 (naive) 0.9079229122055674 0.1744186046511628 259.7498 0:04:19 7177.88 111621.52 6833.88 6918.25 1.99 6.03 166.78 436.08
mofe_1000_3 1 0.7814002403846154 0.8154593916588272 0.21859975961538458 0.1845406083411728 (naive) 1.0870279146141215 0.5867924528301887 382.8112 0:06:22 9770.95 123528.87 9425.64 9532.01 1.97 11.27 193.61 795.87
phc_1000_3 1 0.9050895381715363 0.9286335944299391 0.09491046182846374 0.07136640557006091 (naive) 1.0614525139664805 0.6927374301675978 196.0422 0:03:16 6700.71 123528.86 6355.72 6465.73 1.98 6.90 115.21 282.71
Ald_Xan_dh_2_1000_1 1 0.8384340968832145 0.8408021088307287 0.16156590311678554 0.1591978911692713 (naive) 1.0112994350282485 0.6286057692307693 201.2514 0:03:21 6794.47 123528.90 6449.31 6559.48 1.97 8.73 166.36 373.95
gluts_1000_0 1 0.910578947368421 0.910722745696689 0.08942105263157896 0.08927725430331102 (naive) 1.0127659574468084 0.6995708154506438 208.7822 0:03:28 6690.67 123592.76 6346.52 6456.81 1.96 8.17 138.76 319.11
tRNA-synt_2b_200_0 1 0.45782145782145783 0.4370602032838155 0.5421785421785421 0.5629397967161844 (naive) 0.880085653104925 0.18023255813953487 230.2434 0:03:50 7188.22 123661.45 7125.59 7132.79 1.99 5.84 139.88 449.15
kringle_20_0 1 0.9225577264653642 0.9109084531743248 0.07744227353463584 0.08909154682567522 (naive) 1.01 0.7078651685393258 260.5069 0:04:20 6537.28 123597.04 6192.34 6275.62 1.99 5.42 157.59 483.71
proteasome_200_1 1 0.8072541623804625 0.7959728013824712 0.19274583761953745 0.20402719861752883 (naive) 1.035598705501618 0.25862068965517243 217.5246 0:03:37 7201.97 123591.70 6858.37 6942.91 1.99 6.08 139.43 381.87
biotin_lipoyl_50_1 1 0.9376169681846538 0.924923076923077 0.06238303181534621 0.07507692307692304 (naive) 0.9642857142857143 0.7529411764705882 221.7798 0:03:41 6499.95 123597.01 6155.75 6319.33 1.99 5.25 161.08 416.48
sodcu_1000_0 1 0.9216073781291173 0.9298770355599867 0.0783926218708827 0.07012296444001331 (naive) 1.0118343195266273 0.8132530120481928 248.9719 0:04:08 7020.12 123594.45 6675.35 6762.41 85.97 7.98 103.93 276.62
Ald_Xan_dh_2_200_3 1 0.8472587307547879 0.8426704014939309 0.15274126924521214 0.1573295985060691 (naive) 1.001129943502825 0.6550480769230769 235.1348 0:03:55 6779.06 111200.88 6434.69 6548.17 29.99 5.75 143.23 337.75
phc_1000_2 1 0.9265786993402451 0.9416666666666667 0.07342130065975494 0.05833333333333335 (naive) 1.0502793296089385 0.6703910614525139 195.1539 0:03:15 6723.75 123528.86 6379.23 6489.01 1.98 7.38 111.16 286.58
rhv_500_2 1 0.42356414896656824 0.5237310093039689 0.5764358510334318 0.4762689906960311 (naive) 1.3952991452991452 0.03337041156840934 217.5762 0:03:37 7154.71 123655.59 6810.79 6905.27 1.99 6.38 139.70 372.78
tim_20_1 1 0.9673421385923647 0.9654207295052365 0.03265786140763527 0.0345792704947635 (naive) 1.0 0.8957528957528957 404.7120 0:06:44 7635.70 123532.96 7291.11 7455.26 1.99 5.21 187.92 832.56
cyclo_500_0 1 0.9122073578595318 0.920675105485232 0.08779264214046822 0.07932489451476799 (naive) 1.0246305418719213 0.798941798941799 207.8379 0:03:27 7054.71 123656.79 6710.48 6799.13 1.98 7.00 151.13 368.51
KAS_200_1 1 0.7998323202682875 0.8688524590163934 0.20016767973171246 0.1311475409836066 (naive) 1.1212871287128714 0.62 241.7169 0:04:01 7319.61 123597.11 6974.82 7087.16 1.99 5.75 167.02 490.16
blm_100_2 1 0.9009046624913013 0.9021602787456446 0.0990953375086987 0.09783972125435536 (naive) 1.0145985401459854 0.6928838951310862 320.4013 0:05:20 8293.08 123591.77 7962.21 8117.69 1.99 5.61 174.48 622.40
icd_20_2 1 0.7892908827785817 0.7847482014388489 0.21070911722141827 0.21525179856115106 (naive) 0.9884526558891455 0.5179063360881543 529.2178 0:08:49 8582.66 123532.95 8236.26 8346.96 1.99 5.31 200.99 1140.60
ldh_100_0 1 0.8727419000950779 0.8623044405101709 0.1272580999049221 0.13769555948982914 (naive) 0.9973045822102425 0.5756756756756757 265.5513 0:04:25 6966.38 123591.56 6622.03 6734.66 1.99 5.47 179.12 581.43
blmb_500_0 1 0.6456975228161669 0.6756480218281037 0.3543024771838331 0.3243519781718963 (naive) 1.0203488372093024 0.33454545454545453 230.0008 0:03:50 7393.24 123594.44 7048.39 7158.35 1.98 7.67 141.19 369.82
cys_200_3 1 0.9080333088415381 0.9076442866760511 0.0919666911584619 0.09235571332394887 (naive) 1.028268551236749 0.585820895522388 234.2177 0:03:54 7495.31 123590.05 7151.01 7245.84 1.99 6.12 179.52 471.66
zf-CCHH_50_0 1 0.8619336425258651 0.8579545454545454 0.13806635747413487 0.14204545454545459 (naive) 1.0256410256410255 0.5142857142857142 191.8354 0:03:11 6340.23 123587.50 5996.04 6106.50 1.99 5.58 135.73 329.46
